omega,gain_DV_FOPDTOPT,gain_DV_SOPDTOPT,phase_DV_FOPDTOPT,phase_DV_SOPDTOPT
1.263310631549393746e-04,-8.810180974165950474e+00,-8.814537478853512908e+00,-1.323391701326251724e+00,-1.319589067677387151e+00
1.264766054853961555e-04,-8.810185664385150162e+00,-8.814542143074433511e+00,-1.324915895289343615e+00,-1.321108885283146295e+00
1.266223154909238400e-04,-8.810190365412417179e+00,-8.814546818043559995e+00,-1.326441843685727262e+00,-1.322630452296043257e+00
1.267681933646957050e-04,-8.810195077272648945e+00,-8.814551503785638786e+00,-1.327969548531285682e+00,-1.324153770726224755e+00
1.269142393001081561e-04,-8.810199799990801495e+00,-8.814556200325498025e+00,-1.329499011844210932e+00,-1.325678842586141215e+00
1.270604534907797791e-04,-8.810204533591882381e+00,-8.814560907687992497e+00,-1.331030235644995008e+00,-1.327205669890534567e+00
1.272068361305528578e-04,-8.810209278100955999e+00,-8.814565625898062251e+00,-1.332563221956445165e+00,-1.328734254656457558e+00
1.273533874134924254e-04,-8.810214033543138257e+00,-8.814570354980689970e+00,-1.334097972803675702e+00,-1.330264598903262652e+00
1.275001075338874569e-04,-8.810218799943626777e+00,-8.814575094960911628e+00,-1.335634490214118397e+00,-1.331796704652612462e+00
1.276469966862507882e-04,-8.810223577327651157e+00,-8.814579845863839580e+00,-1.337172776217522507e+00,-1.333330573928481533e+00
1.277940550653189800e-04,-8.810228365720515598e+00,-8.814584607714618159e+00,-1.338712832845952327e+00,-1.334866208757153228e+00
1.279412828660534296e-04,-8.810233165147566936e+00,-8.814589380538471630e+00,-1.340254662133800068e+00,-1.336403611167232386e+00
1.280886802836396119e-04,-8.810237975634233720e+00,-8.814594164360670447e+00,-1.341798266117777194e+00,-1.337942783189636220e+00
1.282362475134884343e-04,-8.810242797205974696e+00,-8.814598959206549011e+00,-1.343343646836927752e+00,-1.339483726857607415e+00
1.283839847512353697e-04,-8.810247629888330323e+00,-8.814603765101495014e+00,-1.344890806332620148e+00,-1.341026444206707913e+00
1.285318921927417304e-04,-8.810252473706889020e+00,-8.814608582070965426e+00,-1.346439746648561142e+00,-1.342570937274830456e+00
1.286799700340943695e-04,-8.810257328687297829e+00,-8.814613410140461625e+00,-1.347990469830789850e+00,-1.344117208102194594e+00
1.288282184716057360e-04,-8.810262194855269513e+00,-8.814618249335545386e+00,-1.349542977927681742e+00,-1.345665258731348235e+00
1.289766377018149580e-04,-8.810267072236564800e+00,-8.814623099681845986e+00,-1.351097272989957299e+00,-1.347215091207179416e+00
1.291252279214870574e-04,-8.810271960857020801e+00,-8.814627961205051321e+00,-1.352653357070674023e+00,-1.348766707576905421e+00
1.292739893276142777e-04,-8.810276860742510152e+00,-8.814632833930897249e+00,-1.354211232225241313e+00,-1.350320109890090325e+00
1.294229221174152166e-04,-8.810281771918988980e+00,-8.814637717885192458e+00,-1.355770900511411581e+00,-1.351875300198633001e+00
1.295720264883362086e-04,-8.810286694412457820e+00,-8.814642613093788270e+00,-1.357332363989292023e+00,-1.353432280556781109e+00
1.297213026380509182e-04,-8.810291628248984708e+00,-8.814647519582617718e+00,-1.358895624721343287e+00,-1.354991053021129987e+00
1.298707507644604757e-04,-8.810296573454696301e+00,-8.814652437377654692e+00,-1.360460684772379247e+00,-1.356551619650621099e+00
1.300203710656944254e-04,-8.810301530055770769e+00,-8.814657366504937031e+00,-1.362027546209577000e+00,-1.358113982506552464e+00
1.301701637401101298e-04,-8.810306498078462667e+00,-8.814662306990580731e+00,-1.363596211102470201e+00,-1.359678143652571558e+00
1.303201289862939349e-04,-8.810311477549072734e+00,-8.814667258860730215e+00,-1.365166681522961944e+00,-1.361244105154691075e+00
1.304702670030604924e-04,-8.810316468493963882e+00,-8.814672222141609836e+00,-1.366738959545318099e+00,-1.362811869081276051e+00
1.306205779894540069e-04,-8.810321470939571853e+00,-8.814677196859502573e+00,-1.368313047246177305e+00,-1.364381437503061179e+00
1.307710621447474766e-04,-8.810326484912378575e+00,-8.814682183040744690e+00,-1.369888946704546751e+00,-1.365952812493141710e+00
1.309217196684438862e-04,-8.810331510438937030e+00,-8.814687180711747061e+00,-1.371466660001812610e+00,-1.367525996126984777e+00
1.310725507602759899e-04,-8.810336547545853492e+00,-8.814692189898972075e+00,-1.373046189221737157e+00,-1.369100990482427616e+00
1.312235556202063656e-04,-8.810341596259799957e+00,-8.814697210628931856e+00,-1.374627536450460097e+00,-1.370677797639678452e+00
1.313747344484283909e-04,-8.810346656607512372e+00,-8.814702242928223797e+00,-1.376210703776509225e+00,-1.372256419681326500e+00
1.315260874453655924e-04,-8.810351728615779976e+00,-8.814707286823487919e+00,-1.377795693290791323e+00,-1.373836858692333962e+00
1.316776148116729735e-04,-8.810356812311461283e+00,-8.814712342341433526e+00,-1.379382507086608589e+00,-1.375419116760051352e+00
1.318293167482360937e-04,-8.810361907721476982e+00,-8.814717409508826762e+00,-1.380971147259648202e+00,-1.377003195974206839e+00
1.319811934561723689e-04,-8.810367014872799274e+00,-8.814722488352501273e+00,-1.382561615907993646e+00,-1.378589098426920234e+00
1.321332451368309631e-04,-8.810372133792476745e+00,-8.814727578899345772e+00,-1.384153915132127377e+00,-1.380176826212700547e+00
1.322854719917925719e-04,-8.810377264507604167e+00,-8.814732681176318252e+00,-1.385748047034923713e+00,-1.381766381428445989e+00
1.324378742228706418e-04,-8.810382407045358022e+00,-8.814737795210426441e+00,-1.387344013721666158e+00,-1.383357766173453740e+00
1.325904520321106387e-04,-8.810387561432962755e+00,-8.814742921028758005e+00,-1.388941817300036741e+00,-1.384950982549415066e+00
1.327432056217912675e-04,-8.810392727697704984e+00,-8.814748058658448571e+00,-1.390541459880129338e+00,-1.386546032660423977e+00
1.328961351944237944e-04,-8.810397905866944157e+00,-8.814753208126699491e+00,-1.392142943574442571e+00,-1.388142918612976118e+00
1.330492409527532125e-04,-8.810403095968094789e+00,-8.814758369460781395e+00,-1.393746270497891571e+00,-1.389741642515974096e+00
1.332025230997579978e-04,-8.810408298028644225e+00,-8.814763542688016429e+00,-1.395351442767807315e+00,-1.391342206480730148e+00
1.333559818386501365e-04,-8.810413512076125997e+00,-8.814768727835797790e+00,-1.396958462503933074e+00,-1.392944612620963030e+00
1.335096173728762901e-04,-8.810418738138150019e+00,-8.814773924931579074e+00,-1.398567331828439952e+00,-1.394548863052810672e+00
1.336634299061169285e-04,-8.810423976242388377e+00,-8.814779134002881378e+00,-1.400178052865915790e+00,-1.396154959894823966e+00
1.338174196422876850e-04,-8.810429226416573556e+00,-8.814784355077280864e+00,-1.401790627743379591e+00,-1.397762905267975642e+00
1.339715867855386245e-04,-8.810434488688498433e+00,-8.814789588182422975e+00,-1.403405058590273757e+00,-1.399372701295656496e+00
1.341259315402555446e-04,-8.810439763086035825e+00,-8.814794833346013547e+00,-1.405021347538478738e+00,-1.400984350103688714e+00
1.342804541110591623e-04,-8.810445049637102954e+00,-8.814800090595829474e+00,-1.406639496722303262e+00,-1.402597853820313434e+00
1.344351547028063340e-04,-8.810450348369691653e+00,-8.814805359959693831e+00,-1.408259508278496108e+00,-1.404213214576209623e+00
1.345900335205899197e-04,-8.810455659311855925e+00,-8.814810641465518515e+00,-1.409881384346246769e+00,-1.405830434504485860e+00
1.347450907697386746e-04,-8.810460982491711945e+00,-8.814815935141265157e+00,-1.411505127067182563e+00,-1.407449515740684998e+00
1.349003266558184420e-04,-8.810466317937450498e+00,-8.814821241014954012e+00,-1.413130738585381518e+00,-1.409070460422790827e+00
1.350557413846313398e-04,-8.810471665677312103e+00,-8.814826559114681714e+00,-1.414758221047364373e+00,-1.410693270691225631e+00
1.352113351622171160e-04,-8.810477025739617218e+00,-8.814831889468605297e+00,-1.416387576602106790e+00,-1.412317948688858626e+00
1.353671081948523897e-04,-8.810482398152739592e+00,-8.814837232104945741e+00,-1.418018807401033587e+00,-1.413944496561001962e+00
1.355230606890517895e-04,-8.810487782945124025e+00,-8.814842587051991529e+00,-1.419651915598029390e+00,-1.415572916455419605e+00
1.356791928515678719e-04,-8.810493180145279268e+00,-8.814847954338091540e+00,-1.421286903349437525e+00,-1.417203210522328671e+00
1.358355048893910135e-04,-8.810498589781781575e+00,-8.814853333991663931e+00,-1.422923772814059129e+00,-1.418835380914396094e+00
1.359919970097505759e-04,-8.810504011883272923e+00,-8.814858726041185477e+00,-1.424562526153164477e+00,-1.420469429786753501e+00
1.361486694201140930e-04,-8.810509446478455686e+00,-8.814864130515216445e+00,-1.426203165530486316e+00,-1.422105359296984561e+00
1.363055223281887073e-04,-8.810514893596103292e+00,-8.814869547442361508e+00,-1.427845693112232528e+00,-1.423743171605143853e+00
1.364625559419203025e-04,-8.810520353265058446e+00,-8.814874976851299948e+00,-1.429490111067077907e+00,-1.425382868873745323e+00
1.366197704694946966e-04,-8.810525825514224252e+00,-8.814880418770776771e+00,-1.431136421566176820e+00,-1.427024453267775161e+00
1.367771661193376411e-04,-8.810531310372567759e+00,-8.814885873229606261e+00,-1.432784626783162540e+00,-1.428667926954692469e+00
1.369347431001144693e-04,-8.810536807869130627e+00,-8.814891340256664876e+00,-1.434434728894143918e+00,-1.430313292104424594e+00
1.370925016207315598e-04,-8.810542318033022013e+00,-8.814896819880891243e+00,-1.436086730077720475e+00,-1.431960550889381789e+00
1.372504418903354147e-04,-8.810547840893402594e+00,-8.814902312131303930e+00,-1.437740632514971084e+00,-1.433609705484448993e+00
1.374085641183139881e-04,-8.810553376479523635e+00,-8.814907817036981896e+00,-1.439396438389471511e+00,-1.435260758066998488e+00
1.375668685142959269e-04,-8.810558924820686144e+00,-8.814913334627057395e+00,-1.441054149887282199e+00,-1.436913710816882794e+00
1.377253552881518178e-04,-8.810564485946262181e+00,-8.814918864930755049e+00,-1.442713769196963147e+00,-1.438568565916444664e+00
1.378840246499940514e-04,-8.810570059885694860e+00,-8.814924407977345666e+00,-1.444375298509573913e+00,-1.440225325550521740e+00
1.380428768101766060e-04,-8.810575646668489469e+00,-8.814929963796174661e+00,-1.446038740018667168e+00,-1.441883991906436124e+00
1.382019119792964024e-04,-8.810581246324231230e+00,-8.814935532416656727e+00,-1.447704095920307354e+00,-1.443544567174015247e+00
1.383611303681924094e-04,-8.810586858882558658e+00,-8.814941113868274059e+00,-1.449371368413056693e+00,-1.445207053545578768e+00
1.385205321879470807e-04,-8.810592484373186650e+00,-8.814946708180576351e+00,-1.451040559697994725e+00,-1.446871453215954340e+00
1.386801176498854600e-04,-8.810598122825895828e+00,-8.814952315383182579e+00,-1.452711671978704766e+00,-1.448537768382468283e+00
1.388398869655764825e-04,-8.810603774270532540e+00,-8.814957935505766784e+00,-1.454384707461289894e+00,-1.450206001244959131e+00
1.389998403468328391e-04,-8.810609438737024846e+00,-8.814963568578095376e+00,-1.456059668354370507e+00,-1.451876154005774966e+00
1.391599780057108408e-04,-8.810615116255354096e+00,-8.814969214629980954e+00,-1.457736556869083211e+00,-1.453548228869774528e+00
1.393203001545115845e-04,-8.810620806855576248e+00,-8.814974873691317825e+00,-1.459415375219092370e+00,-1.455222228044335875e+00
1.394808070057802752e-04,-8.810626510567816538e+00,-8.814980545792064248e+00,-1.461096125620582553e+00,-1.456898153739351942e+00
1.396414987723075269e-04,-8.810632227422274809e+00,-8.814986230962249536e+00,-1.462778810292273413e+00,-1.458576008167243199e+00
1.398023756671284957e-04,-8.810637957449209523e+00,-8.814991929231966949e+00,-1.464463431455409914e+00,-1.460255793542946101e+00
1.399634379035243970e-04,-8.810643700678957302e+00,-8.814997640631382581e+00,-1.466149991333776548e+00,-1.461937512083933077e+00
1.401246856950215576e-04,-8.810649457141920493e+00,-8.815003365190737128e+00,-1.467838492153689556e+00,-1.463621166010199204e+00
1.402861192553927431e-04,-8.810655226868574275e+00,-8.815009102940333463e+00,-1.469528936144009812e+00,-1.465306757544278415e+00
1.404477387986569688e-04,-8.810661009889459550e+00,-8.815014853910540182e+00,-1.471221325536140379e+00,-1.466994288911238620e+00
1.406095445390794180e-04,-8.810666806235195381e+00,-8.815020618131812924e+00,-1.472915662564026062e+00,-1.468683762338682364e+00
1.407715366911727159e-04,-8.810672615936463004e+00,-8.815026395634662393e+00,-1.474611949464165184e+00,-1.470375180056760822e+00
1.409337154696960084e-04,-8.810678439024012931e+00,-8.815032186449668572e+00,-1.476310188475602025e+00,-1.472068544298161141e+00
1.410960810896564254e-04,-8.810684275528677389e+00,-8.815037990607491381e+00,-1.478010381839941711e+00,-1.473763857298125535e+00
1.412586337663082679e-04,-8.810690125481356105e+00,-8.815043808138856463e+00,-1.479712531801338882e+00,-1.475461121294439737e+00
1.414213737151542004e-04,-8.810695988913007426e+00,-8.815049639074560517e+00,-1.481416640606513679e+00,-1.477160338527445438e+00
1.415843011519452509e-04,-8.810701865854673187e+00,-8.815055483445465967e+00,-1.483122710504748198e+00,-1.478861511240042059e+00
1.417474162926804862e-04,-8.810707756337466279e+00,-8.815061341282518725e+00,-1.484830743747886483e+00,-1.480564641677681870e+00
1.419107193536084204e-04,-8.810713660392567093e+00,-8.815067212616723324e+00,-1.486540742590346298e+00,-1.482269732088383973e+00
1.420742105512261483e-04,-8.810719578051230627e+00,-8.815073097479160680e+00,-1.488252709289111575e+00,-1.483976784722727205e+00
1.422378901022807547e-04,-8.810725509344777606e+00,-8.815078995900982761e+00,-1.489966646103745296e+00,-1.485685801833861674e+00
1.424017582237684467e-04,-8.810731454304610466e+00,-8.815084907913417922e+00,-1.491682555296382606e+00,-1.487396785677503663e+00
1.425658151329359908e-04,-8.810737412962199144e+00,-8.815090833547760241e+00,-1.493400439131743918e+00,-1.489109738511946723e+00
1.427300610472798722e-04,-8.810743385349081080e+00,-8.815096772835369521e+00,-1.495120299877127135e+00,-1.490824662598053463e+00
1.428944961845475959e-04,-8.810749371496871873e+00,-8.815102725807697936e+00,-1.496842139802419425e+00,-1.492541560199272199e+00
1.430591207627374974e-04,-8.810755371437263506e+00,-8.815108692496249176e+00,-1.498565961180097661e+00,-1.494260433581629410e+00
1.432239350000986608e-04,-8.810761385202015461e+00,-8.815114672932610418e+00,-1.500291766285224870e+00,-1.495981285013734396e+00
1.433889391151321930e-04,-8.810767412822954725e+00,-8.815120667148439892e+00,-1.502019557395465776e+00,-1.497704116766787941e+00
1.435541333265902752e-04,-8.810773454331995325e+00,-8.815126675175466886e+00,-1.503749336791073921e+00,-1.499428931114575869e+00
1.437195178534777617e-04,-8.810779509761111683e+00,-8.815132697045498844e+00,-1.505481106754911869e+00,-1.501155730333481486e+00
1.438850929150512316e-04,-8.810785579142358159e+00,-8.815138732790398279e+00,-1.507214869572437443e+00,-1.502884516702480022e+00
1.440508587308202625e-04,-8.810791662507865496e+00,-8.815144782442130733e+00,-1.508950627531719713e+00,-1.504615292503149071e+00
1.442168155205473493e-04,-8.810797759889828384e+00,-8.815150846032707932e+00,-1.510688382923436324e+00,-1.506348060019667479e+00
1.443829635042476872e-04,-8.810803871320528557e+00,-8.815156923594235749e+00,-1.512428138040872838e+00,-1.508082821538814677e+00
1.445493029021906357e-04,-8.810809996832308144e+00,-8.815163015158876902e+00,-1.514169895179935166e+00,-1.509819579349985119e+00
1.447158339348986070e-04,-8.810816136457599868e+00,-8.815169120758879373e+00,-1.515913656639140683e+00,-1.511558335745174730e+00
1.448825568231487193e-04,-8.810822290228895071e+00,-8.815175240426563974e+00,-1.517659424719633332e+00,-1.513299093019000674e+00
1.450494717879718758e-04,-8.810828458178768585e+00,-8.815181374194319019e+00,-1.519407201725175183e+00,-1.515041853468690025e+00
1.452165790506540109e-04,-8.810834640339868074e+00,-8.815187522094614536e+00,-1.521156989962158423e+00,-1.516786619394093982e+00
1.453838788327360633e-04,-8.810840836744917581e+00,-8.815193684159989829e+00,-1.522908791739606249e+00,-1.518533393097685202e+00
1.455513713560136510e-04,-8.810847047426712209e+00,-8.815199860423065914e+00,-1.524662609369165978e+00,-1.520282176884556469e+00
1.457190568425386159e-04,-8.810853272418135873e+00,-8.815206050916536640e+00,-1.526418445165131477e+00,-1.522032973062436012e+00
1.458869355146179942e-04,-8.810859511752124007e+00,-8.815212255673161579e+00,-1.528176301444424290e+00,-1.523785783941675298e+00
1.460550075948155338e-04,-8.810865765461707966e+00,-8.815218474725790898e+00,-1.529936180526615619e+00,-1.525540611835267679e+00
1.462232733059507189e-04,-8.810872033579986606e+00,-8.815224708107335161e+00,-1.531698084733912557e+00,-1.527297459058834850e+00
1.463917328711003150e-04,-8.810878316140140498e+00,-8.815230955850793748e+00,-1.533462016391176519e+00,-1.529056327930644610e+00
1.465603865135980163e-04,-8.810884613175421265e+00,-8.815237217989233542e+00,-1.535227977825916579e+00,-1.530817220771606868e+00
1.467292344570343373e-04,-8.810890924719160466e+00,-8.815243494555803139e+00,-1.536995971368290803e+00,-1.532580139905271643e+00
1.468982769252580225e-04,-8.810897250804764269e+00,-8.815249785583723963e+00,-1.538765999351119795e+00,-1.534345087657845053e+00
1.470675141423751517e-04,-8.810903591465715223e+00,-8.815256091106290270e+00,-1.540538064109876704e+00,-1.536112066358177985e+00
1.472369463327504683e-04,-8.810909946735570486e+00,-8.815262411156881583e+00,-1.542312167982702098e+00,-1.537881078337781648e+00
1.474065737210067287e-04,-8.810916316647972479e+00,-8.815268745768944925e+00,-1.544088313310395755e+00,-1.539652125930819127e+00
1.475763965320258406e-04,-8.810922701236631127e+00,-8.815275094976012582e+00,-1.545866502436429091e+00,-1.541425211474117818e+00
1.477464149909488091e-04,-8.810929100535345171e+00,-8.815281458811686122e+00,-1.547646737706945386e+00,-1.543200337307168990e+00
1.479166293231756009e-04,-8.810935514577980854e+00,-8.815287837309659480e+00,-1.549429021470755785e+00,-1.544977505772126225e+00
1.480870397543664182e-04,-8.810941943398486131e+00,-8.815294230503678108e+00,-1.551213356079355066e+00,-1.546756719213817410e+00
1.482576465104408318e-04,-8.810948387030885343e+00,-8.815300638427590485e+00,-1.552999743886910755e+00,-1.548537979979735857e+00
1.484284498175793255e-04,-8.810954845509289868e+00,-8.815307061115305487e+00,-1.554788187250280229e+00,-1.550321290420058951e+00
1.485994499022223476e-04,-8.810961318867873260e+00,-8.815313498600824360e+00,-1.556578688528999388e+00,-1.552106652887633498e+00
1.487706469910716665e-04,-8.810967807140904995e+00,-8.815319950918212299e+00,-1.558371250085297977e+00,-1.553894069737993044e+00
1.489420413110902346e-04,-8.810974310362716722e+00,-8.815326418101625094e+00,-1.560165874284096921e+00,-1.555683543329357210e+00
1.491136330895019991e-04,-8.810980828567737788e+00,-8.815332900185289589e+00,-1.561962563493007217e+00,-1.557475076022625027e+00
1.492854225537933654e-04,-8.810987361790456163e+00,-8.815339397203509009e+00,-1.563761320082344142e+00,-1.559268670181393368e+00
