omega,gain_FOPDTOPT,gain_SOPDTOPT,gain_SOPDTVDG,gain_FOPDTStrejc,gain_FOPDTBR,gain_FOPDTBR2,phase_FOPDTOPT,phase_SOPDTOPT,phase_SOPDTVDG,phase_FOPDTStrejc,phase_FOPDTBR,phase_FOPDTBR2
1.093966191116415725e-04,-9.916731579059918644e+00,-9.886860145550013357e+00,-1.105771926196506172e+01,-1.105724065330534422e+01,-1.105832356933531280e+01,-1.105740691294629663e+01,-1.064112007137816951e+00,-1.056706892047083013e+00,-6.123651886007824841e-01,-7.920375045654005630e-01,-1.178256673018466705e+00,-8.668309680515257076e-01
1.095226517634057233e-04,-9.916734236599660690e+00,-9.886862851267482100e+00,-1.105772129038591345e+01,-1.105724157842282551e+01,-1.105832699051745571e+01,-1.105740822130593948e+01,-1.065337748887825287e+00,-1.057924100122941580e+00,-6.130706020354786956e-01,-7.929499601719061097e-01,-1.179613829685528748e+00,-8.678295528588010344e-01
1.096488296137093860e-04,-9.916736900264643495e+00,-9.886865563221236997e+00,-1.105772332348259113e+01,-1.105724250567303812e+01,-1.105833041958432617e+01,-1.105740953268156979e+01,-1.066564902119638170e+00,-1.059142709840707797e+00,-6.137768278982230763e-01,-7.938634668960946605e-01,-1.180972548929932309e+00,-8.688292878786580964e-01
1.097751528298313353e-04,-9.916739570068987319e+00,-9.886868281425652327e+00,-1.105772536126588612e+01,-1.105724343506089724e+01,-1.105833385655408740e+01,-1.105741084708014021e+01,-1.067793468457099104e+00,-1.060362722812860481e+00,-6.144838671240958616e-01,-7.947780259485948129e-01,-1.182332832548543156e+00,-8.698301744354330900e-01
1.099016215792435240e-04,-9.916742246026831964e+00,-9.886871005895134346e+00,-1.105772740374659691e+01,-1.105724436659133758e+01,-1.105833730144494709e+01,-1.105741216450861586e+01,-1.069023449525919434e+00,-1.061584140653731412e+00,-6.151917206492543144e-01,-7.956936385414323798e-01,-1.183694682340291182e+00,-8.708322138549891012e-01
1.100282360296103777e-04,-9.916744928152359861e+00,-9.886873736644114175e+00,-1.105772945093555037e+01,-1.105724530026928321e+01,-1.105834075427515373e+01,-1.105741348497397958e+01,-1.070254846953670791e+00,-1.062806964979499780e+00,-6.159003894109277288e-01,-7.966103058880252830e-01,-1.185058100106160861e+00,-8.718354074647105545e-01
1.101549963487898114e-04,-9.916747616459787196e+00,-9.886876473687056688e+00,-1.105773150284359474e+01,-1.105724623609969726e+01,-1.105834421506299492e+01,-1.105741480848323022e+01,-1.071487662369794425e+00,-1.064031197408202845e+00,-6.166098743474248689e-01,-7.975280292031906582e-01,-1.186423087649204566e+00,-8.728397565935097635e-01
1.102819027048331619e-04,-9.916750310963349690e+00,-9.886879217038476497e+00,-1.105773355948161019e+01,-1.105724717408753577e+01,-1.105834768382680799e+01,-1.105741613504339149e+01,-1.072721897405602531e+00,-1.065256839559733493e+00,-6.173201763981319701e-01,-7.984468097031431899e-01,-1.187789646774540575e+00,-8.738452625718294842e-01
1.104089552659849978e-04,-9.916753011677331031e+00,-9.886881966712895320e+00,-1.105773562086049822e+01,-1.105724811423777609e+01,-1.105835116058496936e+01,-1.105741746466148356e+01,-1.073957553694273592e+00,-1.066483893055838239e+00,-6.180312965035125172e-01,-7.993666486054962217e-01,-1.189157779289351513e+00,-8.748519267316376968e-01
1.105361542006841905e-04,-9.916755718616036219e+00,-9.886884722724898822e+00,-1.105773768699118698e+01,-1.105724905655540447e+01,-1.105835464535589452e+01,-1.105741879734456390e+01,-1.075194632870865474e+00,-1.067712359520129883e+00,-6.187432356051130178e-01,-8.002875471292676401e-01,-1.190527487002893681e+00,-8.758597504064391526e-01
1.106634996775631954e-04,-9.916758431793811113e+00,-9.886887485089079775e+00,-1.105773975788462415e+01,-1.105725000104540889e+01,-1.105835813815804691e+01,-1.105742013309969174e+01,-1.076433136572306326e+00,-1.068942240578078628e+00,-6.194559946455582278e-01,-8.012095064948748790e-01,-1.191898771726492390e+00,-8.768687349312672685e-01
1.107909918654492178e-04,-9.916761151225035320e+00,-9.886890253820075358e+00,-1.105774183355179296e+01,-1.105725094771281292e+01,-1.105836163900992375e+01,-1.105742147193394942e+01,-1.077673066437407234e+00,-1.070173537857023183e+00,-6.201695745685595895e-01,-8.021325279241440231e-01,-1.193271635273553288e+00,-8.778788816426957853e-01
1.109186309333634948e-04,-9.916763876924115095e+00,-9.886893028932563610e+00,-1.105774391400369261e+01,-1.105725189656261520e+01,-1.105836514793007908e+01,-1.105742281385443349e+01,-1.078914424106853787e+00,-1.071406252986165208e+00,-6.208839763189087924e-01,-8.030566126403039240e-01,-1.194646079459553478e+00,-8.788901918788307732e-01
1.110464170505223247e-04,-9.916766608905490443e+00,-9.886895810441238552e+00,-1.105774599925135426e+01,-1.105725284759986060e+01,-1.105836866493709536e+01,-1.105742415886825647e+01,-1.080157211223218061e+00,-1.072640387596577982e+00,-6.215992008424855442e-01,-8.039817618679941935e-01,-1.196022106102053062e+00,-8.799026669793196254e-01
1.111743503863369862e-04,-9.916769347183642225e+00,-9.886898598360842172e+00,-1.105774808930582864e+01,-1.105725380082958687e+01,-1.105837219004959948e+01,-1.105742550698255222e+01,-1.081401429430955297e+00,-1.073875943321205062e+00,-6.223152490862557951e-01,-8.049079768332639828e-01,-1.197399717020695586e+00,-8.809163082853515014e-01
1.113024311104135483e-04,-9.916772091773072617e+00,-9.886901392706151981e+00,-1.105775018417818778e+01,-1.105725475625685128e+01,-1.105837572328626806e+01,-1.105742685820445992e+01,-1.082647080376404558e+00,-1.075112921794860510e+00,-6.230321219982712933e-01,-8.058352587635713160e-01,-1.198778914037203824e+00,-8.819311171396539972e-01
1.114306593925539548e-04,-9.916774842688329983e+00,-9.886904193491965032e+00,-1.105775228387954989e+01,-1.105725571388671824e+01,-1.105837926466582388e+01,-1.105742821254114716e+01,-1.083894165707797175e+00,-1.076351324654236885e+00,-6.237498205276752472e-01,-8.067636088877907508e-01,-1.200159698975393763e+00,-8.829470948865029145e-01
1.115590354027553194e-04,-9.916777599943989330e+00,-9.886907000733133444e+00,-1.105775438842103675e+01,-1.105725667372426457e+01,-1.105838281420701996e+01,-1.105742956999979221e+01,-1.085142687075251411e+00,-1.077591153537901691e+00,-6.244683456246987729e-01,-8.076930284362077161e-01,-1.201542073661163945e+00,-8.839642428717162659e-01
1.116875593112110642e-04,-9.916780363554657640e+00,-9.886909814444518219e+00,-1.105775649781380388e+01,-1.105725763577457954e+01,-1.105838637192866258e+01,-1.105743093058758930e+01,-1.086392646130782236e+00,-1.078832410086303373e+00,-6.251876982406671113e-01,-8.086235186405265063e-01,-1.202926039922510570e+00,-8.849825624426631565e-01
1.118162312883102150e-04,-9.916783133534979200e+00,-9.886912634641033648e+00,-1.105775861206903699e+01,-1.105725860004276484e+01,-1.105838993784959712e+01,-1.105743229431175223e+01,-1.087644044528295550e+00,-1.080075095941769536e+00,-6.259078793279952979e-01,-8.095550807338679489e-01,-1.204311599589518389e+00,-8.860020549482586771e-01
1.119450515046384445e-04,-9.916785909899633822e+00,-9.886915461337622446e+00,-1.105776073119794134e+01,-1.105725956653393283e+01,-1.105839351198871512e+01,-1.105743366117950899e+01,-1.088896883923596404e+00,-1.081319212748513614e+00,-6.266288898401946028e-01,-8.104877159507722917e-01,-1.205698754494371583e+00,-8.870227217389713426e-01
1.120740201309779644e-04,-9.916788692663327964e+00,-9.886918294549268182e+00,-1.105776285521174529e+01,-1.105726053525320829e+01,-1.105839709436494900e+01,-1.105743503119810356e+01,-1.090151165974390324e+00,-1.082564762152635529e+00,-6.273507307318714199e-01,-8.114214255272024223e-01,-1.207087506471353544e+00,-8.880445641668230916e-01
1.122031373383073895e-04,-9.916791481840807165e+00,-9.886921134290975743e+00,-1.105776498412171094e+01,-1.105726150620572668e+01,-1.105840068499727025e+01,-1.105743640437480302e+01,-1.091406892340281765e+00,-1.083811745802119697e+00,-6.280734029587268230e-01,-8.123562107005413147e-01,-1.208477857356844432e+00,-8.890675835853877329e-01
1.123324032978027678e-04,-9.916794277446850714e+00,-9.886923980577790871e+00,-1.105776711793912881e+01,-1.105726247939663942e+01,-1.105840428390470542e+01,-1.105743778071688155e+01,-1.092664064682780323e+00,-1.085060165346844574e+00,-6.287969074775621170e-01,-8.132920727095986901e-01,-1.209869808989333828e+00,-8.900917813497993825e-01
1.124618181808368896e-04,-9.916797079496273426e+00,-9.886926833424800165e+00,-1.105776925667530541e+01,-1.105726345483110151e+01,-1.105840789110631839e+01,-1.105743916023163642e+01,-1.093922684665299183e+00,-1.086310022438576661e+00,-6.295212452462749519e-01,-8.142290127946081313e-01,-1.211263363209410082e+00,-8.911171588167463575e-01
1.125913821589804659e-04,-9.916799888003918539e+00,-9.886929692847113316e+00,-1.105777140034157213e+01,-1.105726443251428925e+01,-1.105841150662121564e+01,-1.105744054292637735e+01,-1.095182753953163779e+00,-1.087561318730981164e+00,-6.302464172238657625e-01,-8.151670321972335209e-01,-1.212658521859776739e+00,-8.921437173444807245e-01
1.127210954040013701e-04,-9.916802702984670148e+00,-9.886932558859887976e+00,-1.105777354894929587e+01,-1.105726541245138606e+01,-1.105841513046854985e+01,-1.105744192880844068e+01,-1.096444274213603798e+00,-1.088814055879615994e+00,-6.309724243704337709e-01,-8.161061321605642682e-01,-1.214055286785240995e+00,-8.931714582928131918e-01
1.128509580878657355e-04,-9.916805524453437215e+00,-9.886935431478303116e+00,-1.105777570250987196e+01,-1.105726639464758421e+01,-1.105841876266751456e+01,-1.105744331788516455e+01,-1.097707247115765838e+00,-1.090068235541939989e+00,-6.316992676471836488e-01,-8.170463139291236354e-01,-1.215453659832728350e+00,-8.942003830231209927e-01
1.129809703827378199e-04,-9.916808352425178441e+00,-9.886938310717583889e+00,-1.105777786103470284e+01,-1.105726737910809376e+01,-1.105842240323735481e+01,-1.105744471016391728e+01,-1.098971674330710080e+00,-1.091323859377313577e+00,-6.324269480164232959e-01,-8.179875787488675165e-01,-1.216853642851278172e+00,-8.952304928983457755e-01
1.131111324609798425e-04,-9.916811186914872067e+00,-9.886941196592983871e+00,-1.105778002453524067e+01,-1.105726836583813544e+01,-1.105842605219735475e+01,-1.105744610565207608e+01,-1.100237557531410726e+00,-1.092580929046996330e+00,-6.331554664415641742e-01,-8.189299278671832161e-01,-1.218255237692044579e+00,-8.962617892829949362e-01
1.132414444951531095e-04,-9.916814027937533638e+00,-9.886944089119788615e+00,-1.105778219302295540e+01,-1.105726935484293705e+01,-1.105842970956683935e+01,-1.105744750435704482e+01,-1.101504898392763776e+00,-1.093839446214158517e+00,-6.338848238871268581e-01,-8.198733625328975538e-01,-1.219658446208306435e+00,-8.972942735431472805e-01
1.133719066580172276e-04,-9.916816875508217777e+00,-9.886946988313335183e+00,-1.105778436650933116e+01,-1.105727034612774773e+01,-1.105843337536518334e+01,-1.105744890628622734e+01,-1.102773698591583695e+00,-1.095099412543871553e+00,-6.346150213187373712e-01,-8.208178839962712026e-01,-1.221063270255460909e+00,-8.983279470464502481e-01
1.135025191225313236e-04,-9.916819729642019965e+00,-9.886949894188978405e+00,-1.105778654500589653e+01,-1.105727133969782017e+01,-1.105843704961180940e+01,-1.105745031144705592e+01,-1.104043959806610964e+00,-1.096360829703122430e+00,-6.353460597031329593e-01,-8.217634935090073478e-01,-1.222469711691033689e+00,-8.993628111621263521e-01
1.136332820618532859e-04,-9.916822590354053446e+00,-9.886952806762110413e+00,-1.105778872852419070e+01,-1.105727233555842837e+01,-1.105844073232617575e+01,-1.105745171984699127e+01,-1.105315683718507191e+00,-1.097623699360803950e+00,-6.360779400081592039e-01,-8.227101923242464698e-01,-1.223877772374672546e+00,-9.003988672609692934e-01
1.137641956493409975e-04,-9.916825457659477649e+00,-9.886955726048174853e+00,-1.105779091707580619e+01,-1.105727333371484100e+01,-1.105844442352779566e+01,-1.105745313149348696e+01,-1.106588872009866442e+00,-1.098888023187728269e+00,-6.368106632027753511e-01,-8.236579816965748924e-01,-1.225287454168161760e+00,-9.014361167153526200e-01
1.138952600585515769e-04,-9.916828331573489308e+00,-9.886958652062627806e+00,-1.105779311067232662e+01,-1.105727433417236405e+01,-1.105844812323621440e+01,-1.105745454639403036e+01,-1.107863526365207907e+00,-1.100153802856619567e+00,-6.375442302570510922e-01,-8.246068628820200086e-01,-1.226698758935411693e+00,-9.024745608992247314e-01
1.140264754632424357e-04,-9.916831212111306471e+00,-9.886961584820978644e+00,-1.105779530932538002e+01,-1.105727533693628573e+01,-1.105845183147103228e+01,-1.105745596455611768e+01,-1.109139648470985451e+00,-1.101421040042120492e+00,-6.382786421421722256e-01,-8.255568371380570536e-01,-1.228111688542469881e+00,-9.035142011881153179e-01
1.141578420373711968e-04,-9.916834099288205806e+00,-9.886964524338765159e+00,-1.105779751304662994e+01,-1.105727634201194221e+01,-1.105845554825189758e+01,-1.105745738598726824e+01,-1.110417240015587614e+00,-1.102689736420798150e+00,-6.390138998304398799e-01,-8.265079057236091042e-01,-1.229526244857523265e+00,-9.045550389591375806e-01
1.142893599550955048e-04,-9.916836993119467536e+00,-9.886967470631560673e+00,-1.105779972184775239e+01,-1.105727734940464302e+01,-1.105845927359848879e+01,-1.105745881069502268e+01,-1.111696302689335614e+00,-1.103959893671135895e+00,-6.397500042952704025e-01,-8.274600698990451919e-01,-1.230942429750891742e+00,-9.055970755909839021e-01
1.144210293907741512e-04,-9.916839893620434054e+00,-9.886970423714981138e+00,-1.105780193574045356e+01,-1.105727835911974566e+01,-1.105846300753054301e+01,-1.105746023868692518e+01,-1.112976838184493777e+00,-1.105231513473547755e+00,-6.404869565111996899e-01,-8.284133309261892952e-01,-1.232360245095043716e+00,-9.066403124639362821e-01
1.145528505189662876e-04,-9.916842800806472624e+00,-9.886973383604663823e+00,-1.105780415473647338e+01,-1.105727937116259341e+01,-1.105846675006784707e+01,-1.105746166997054480e+01,-1.114258848195261997e+00,-1.106504597510369781e+00,-6.412247574538813000e-01,-8.293676900683132347e-01,-1.233779692764585656e+00,-9.076847509598597874e-01
1.146848235144326870e-04,-9.916845714692986036e+00,-9.886976350316297513e+00,-1.105780637884756956e+01,-1.105728038553855974e+01,-1.105847050123021269e+01,-1.105746310455347370e+01,-1.115542334417788384e+00,-1.107779147465870917e+00,-6.419634081000915593e-01,-8.303231485901478859e-01,-1.235200774636276533e+00,-9.087303924622127660e-01
1.148169485521349705e-04,-9.916848635295410830e+00,-9.886979323865604741e+00,-1.105780860808553534e+01,-1.105728140225302170e+01,-1.105847426103751729e+01,-1.105746454244330934e+01,-1.116827298550161274e+00,-1.109055165026248346e+00,-6.427029094277255661e-01,-8.312797077578750748e-01,-1.236623492589018714e+00,-9.097772383560395193e-01
1.149492258072366650e-04,-9.916851562629222627e+00,-9.886982304268325805e+00,-1.105781084246218171e+01,-1.105728242131136341e+01,-1.105847802950967562e+01,-1.105746598364768296e+01,-1.118113742292419666e+00,-1.110332651879634369e+00,-6.434432624158040737e-01,-8.322373688391373481e-01,-1.238047848503870174e+00,-9.108252900279810715e-01
1.150816554551031080e-04,-9.916854496709932576e+00,-9.886985291540264953e+00,-1.105781308198935520e+01,-1.105728344271899033e+01,-1.105848180666664149e+01,-1.105746742817422579e+01,-1.119401667346552109e+00,-1.111611609716098181e+00,-6.441844680444719362e-01,-8.331961331030358631e-01,-1.239473844264042279e+00,-9.118745488662710619e-01
1.152142376713013392e-04,-9.916857437553085575e+00,-9.886988285697245971e+00,-1.105781532667893075e+01,-1.105728446648132568e+01,-1.105848559252843444e+01,-1.105746887603059392e+01,-1.120691075416494931e+00,-1.112892040227643431e+00,-6.449265272949974426e-01,-8.341560018201303883e-01,-1.240901481754899560e+00,-9.129250162607385199e-01
1.153469726316011035e-04,-9.916860385174258496e+00,-9.886991286755133501e+00,-1.105781757654279929e+01,-1.105728549260378557e+01,-1.105848938711510066e+01,-1.105747032722447187e+01,-1.121981968208144442e+00,-1.114173945108218433e+00,-6.456694411497787556e-01,-8.351169762624466308e-01,-1.242330762863969928e+00,-9.139766936028127509e-01
1.154798605119741869e-04,-9.916863339589077952e+00,-9.886994294729827715e+00,-1.105781983159289261e+01,-1.105728652109182164e+01,-1.105849319044674317e+01,-1.105747178176354595e+01,-1.123274347429346509e+00,-1.115457326053707954e+00,-6.464132105923393601e-01,-8.360790577034705739e-01,-1.243761689480938015e+00,-9.150295822855197825e-01
1.156129014885955820e-04,-9.916866300813186541e+00,-9.886997309637262532e+00,-1.105782209184115850e+01,-1.105728755195088731e+01,-1.105849700254350587e+01,-1.105747323965552198e+01,-1.124568214789911647e+00,-1.116742184761946755e+00,-6.471578366073349464e-01,-8.370422474181581363e-01,-1.245194263497656051e+00,-9.160836837034908031e-01
1.157460957378427560e-04,-9.916869268862289033e+00,-9.887000331493414507e+00,-1.105782435729958024e+01,-1.105728858518643598e+01,-1.105850082342557883e+01,-1.105747470090813067e+01,-1.125863572001605251e+00,-1.118028522932712487e+00,-6.479033201805498576e-01,-8.380065466829280663e-01,-1.246628486808138092e+00,-9.171389992529571655e-01
1.158794434362967759e-04,-9.916872243752091975e+00,-9.887003360314295719e+00,-1.105782662798016780e+01,-1.105728962080396016e+01,-1.105850465311320363e+01,-1.105747616552912405e+01,-1.127160420778160477e+00,-1.119316342267733910e+00,-6.486496622989017524e-01,-8.389719567756721563e-01,-1.248064361308570680e+00,-9.181955303317580475e-01
1.160129447607420778e-04,-9.916875225498371194e+00,-9.887006396115950224e+00,-1.105782890389495421e+01,-1.105729065880893991e+01,-1.105850849162666805e+01,-1.105747763352625057e+01,-1.128458762835273355e+00,-1.120605644470691109e+00,-6.493968639504420493e-01,-8.399384789757523562e-01,-1.249501888897311064e+00,-9.192532783393401186e-01
1.161465998881664672e-04,-9.916878214116914947e+00,-9.887009438914466486e+00,-1.105783118505600626e+01,-1.105729169920688548e+01,-1.105851233898630070e+01,-1.105747910490731023e+01,-1.129758599890605897e+00,-1.121896431247214831e+00,-6.501449261243544830e-01,-8.409061145640006618e-01,-1.250941071474885868e+00,-9.203122446767559861e-01
1.162804089957621080e-04,-9.916881209623563009e+00,-9.887012488725963166e+00,-1.105783347147540852e+01,-1.105729274200330892e+01,-1.105851619521247997e+01,-1.105748057968008879e+01,-1.131059933663792760e+00,-1.123188704304895369e+00,-6.508938498109616555e-01,-8.418748648227272202e-01,-1.252381910944003085e+00,-9.213724307466729657e-01
1.164143722609248043e-04,-9.916884212034188906e+00,-9.887015545566598007e+00,-1.105783576316529349e+01,-1.105729378720374001e+01,-1.105852006032563395e+01,-1.105748205785240579e+01,-1.132362765876436805e+00,-1.124482465353275229e+00,-6.516436360017210383e-01,-8.428447310357143341e-01,-1.253824409209544077e+00,-9.224338379533676413e-01
